state,zip_code,county,borough,longitude,latitude,entity_name,street_number,street_name
NY,11427,Queens,Queens,-73.75752435,40.71817507,YAHYA PLUS CONVENIENCE STORE CORP,89-58,FRANCIS LEWIS BLVD
NY,10465,Bronx,Bronx,-73.82027102,40.82491387,ONE BEST DELI & MORE CORP,3807,E TREMONT FL 1
NY,10456,Bronx,Bronx,-73.91000942,40.83438194,KPODA CT SERVICES LLC,383,E 169TH ST
NY,10023,New York,Manhattan,-73.98755353,40.77214564,RA 22 PARK PLACE ENTERPRISES INC,211,WEST 61ST STREET
NY,10019,New York,Manhattan,-73.98407914,40.7654008,HYDRA HOSPITALITY 2 LLC,927,8TH AVENUE
NY,10012,New York,Manhattan,-74.00037583,40.73066163,WEST 3RD NYC DELI INC,121,W 3RD ST
NY,10304,Richmond,Staten Island,-74.08432822,40.61562118,OMW THE HIGH STATION DELI CORP,425,VANDERBILT AVE
NY,11420,Queens,Queens,-73.8212709,40.68068118,NUNEZ GROCERY AND DELI INC,109-59,LEFFERTS BLVD
NY,11372,Queens,Queens,-73.87834077,40.74809452,PLACITA 88 CORP,88-04,ROOSEVELT AVE
NY,10472,Bronx,Bronx,-73.88031621,40.82884456,WHEELER DELI GROCERY CORPORATION,1209,WHEELER AVE
NY,11225,Kings,Brooklyn,-73.95406766,40.66461831,356 EXPRESS SULLIVAN FOOD CORP,209,SULLIVAN PL
NY,11432,Queens,Queens,-73.79795798,40.70633152,GREEN FOOD MART INC,89-20,163RD STREET
NY,10305,Richmond,Staten Island,-74.08106874,40.5984646,ON THE GO GROCERIES INC,1150,HYLAN BLVD
NY,10039,New York,Manhattan,-73.93759277,40.82907406,STEVE DELI FOOD CORPORATION,2923,FREDERICK DOUGLAS BLVD
NY,10002,New York,Manhattan,-73.9918205,40.71824086,116 CONVENIENCE INC,116,ELDRIDGE ST
NY,11354,Queens,Queens,-73.84644813,40.77476243,PATRON DELI INC,25-75,COLLEGE POINT BLVD
NY,11234,Kings,Brooklyn,-73.92427963,40.60836396,U FARMER DELI CORP,4010,AVENUE U
NY,11236,Kings,Brooklyn,-73.89741027,40.64851206,F & N BRUKELEN DELI CORP,10319,GLENWOOD RD
NY,11222,Kings,Brooklyn,-73.95548705,40.73668591,AMERICAN EXPRESS DELI CORP,1115,MANHATTAN AVE
NY,11223,Kings,Brooklyn,-73.9627643,40.59826762,SKS INVESTORS NY LLC,807,AVENUE U
NY,10456,Bronx,Bronx,-73.90296579,40.82252209,BRONX FAMOUS DELI CORP,782,E 163RD ST
NY,10018,New York,Manhattan,-73.98427084,40.75071206,ROLLGOOD,16,W 37TH STREET
NY,10468,Bronx,Bronx,-73.89553004,40.86685016,ALS FRUIT & VEGETABLES CORP,75,EAST KINGSBRIDGE RD
NY,11432,Queens,Queens,-73.80058395,40.70338009,ABU KHALIL DELI & GRILL CORP,155-27,JAMAICA AVE
NY,11423,Queens,Queens,-73.75633051,40.71366091,PUERTO PLATA DELI GROCERY INC,202-19,JAMAICA AVE
NY,11226,Kings,Brooklyn,-73.96175286,40.64979948,NEW L&C FISH MARKET INC,1910,CHURCH AVE
NY,10453,Bronx,Bronx,-73.91525911,40.84706074,174TH GRAND FOODMART CORP,1645,GRAND AVE
NY,10301,Richmond,Staten Island,-74.10308071,40.61647618,EL NILE MARKET INC,1172,VICTORY BLVD STORE A1
NY,10040,New York,Manhattan,-73.92622482,40.86123224,MI LUPITA GROCERY CORP,132,NAGLE AVE
NY,10301,Richmond,Staten Island,-74.07849273,40.63820148,FRUTAS Y ABARROTES HM LLC,54-A,VICTORY BLVD
NY,10021,New York,Manhattan,-73.95811687,40.76946364,1399 FINEST CAFE GROUP CORP,1399,2ND AVE
NY,11368,Queens,Queens,-73.85560343,40.75152502,QWC GROUP INC,111-02,ROOSEVELT AVE
NY,10034,New York,Manhattan,-73.92055002,40.86694987,U & G CORP,581,W 207TH ST
NY,11230,Kings,Brooklyn,-73.95564555,40.61838063,JAM RX LLC,1914,AVENUE M
NY,11212,Kings,Brooklyn,-73.90843129,40.65624512,HEGEMAN CONVENIENCE CORP,622,CHESTER STREET
NY,10473,Bronx,Bronx,-73.84837898,40.82139133,TOP HELL MINI MART MARKET CORP,708,CASTLE HILL AVE
NY,11237,Kings,Brooklyn,-73.92135158,40.70065639,ONE STOP FAMILY MART INC,365,KNICKERBOCKER AVE
NY,10034,New York,Manhattan,-73.92368887,40.8646093,CAPA DELI & GROCERY LLC,144,SHERMAN AVE
NY,11385,Queens,Queens,-73.89165609,40.70093697,SAMS GLENDALE SMOKE N CONVENIENCE CORP,64-20,MYRTLE AVE
NY,10307,Richmond,Staten Island,-74.24193281,40.51075067,SOUTH SHORE DELI & CONVENIENCE 1 CORP,7344,AMBOY RD
NY,10305,Richmond,Staten Island,-74.07931592,40.59880411,ALJAZEERA HALAL MEAT MARKET CORP,1095-1101,HYLAN BLVD
NY,11206,Kings,Brooklyn,-73.93745992,40.69436271,CLASSIC DELI & ORGANIC CORP,86,LEWIS AVE
NY,10001,New York,Manhattan,-74.00035328,40.74769018,GOURMET SQUARE ORGANIC MARKET INC,248,9TH AVE
NY,11233,Kings,Brooklyn,-73.93248937,40.68443451,BROOKLYN HEIGHTS DELI CORP,302,STUYVESANT AVE
NY,11226,Kings,Brooklyn,-73.9614693,40.6501159,OCEAN DELI & GRILL CORP 1,1925,CHURCH AVE
NY,10454,Bronx,Bronx,-73.92494172,40.81211487,3RD AVE BLUE STAR CORP,2614,3RD AVE
NY,11213,Kings,Brooklyn,-73.94167359,40.67102246,HARRY COFFEE GROCERY SHOP CORP,1102,SAINT JOHNS PL
NY,10002,New York,Manhattan,-73.98299905,40.71957631,RIDGE MINI MARKET AND DELI 1 CORP,129,RIDGE ST
NY,11385,Queens,Queens,-73.89897391,40.69965261,FOREST DELI AND CONVENIENCE CORPORATION,7220,FOREST AVE
NY,10467,Bronx,Bronx,-73.86507875,40.87156188,TOP DELI & MORE CORP,743,BURKE AVE
NY,11224,Kings,Brooklyn,-73.99193886,40.57597021,N & M S BROOKLYN DELI INC,2423,MERMAID AVE
NY,11213,Kings,Brooklyn,-73.92773683,40.67209379,KANZ DELI CORP,1492,PARK PL
NY,10119,New York,Manhattan,-73.99159528,40.75094625,DUANE READE INC,1,PENN PLAZA
NY,11223,Kings,Brooklyn,-73.98379961,40.58796065,HABIBIS DELI & GRILL INC,2436,STILLWELL AVE
NY,11379,Queens,Queens,-73.87851687,40.71292162,74TH ST GOURMET CORP,73-21,METROPOLITAN AVE
NY,11368,Queens,Queens,-73.86289686,40.74697939,BIANCAS DELI CORP,43-06,102ND ST
NY,11215,Kings,Brooklyn,-73.98341429,40.67725457,230 DELI & GRILL I LLC,230,4TH AVE
NY,10308,Richmond,Staten Island,-74.16465853,40.55953137,BAGEL BOX 2 INC THE,700,ARTHUR KILL RD
NY,10075,New York,Manhattan,-73.95509871,40.77436043,LA PETITE EPICERIE NYC LLC,239,EAST 80TH STREET
NY,10467,Bronx,Bronx,-73.8650075,40.86533497,SOCOTRA MEAT MARKET LLC,762,ALLERTON AVE
NY,10452,Bronx,Bronx,-73.92867109,40.83434015,MAX DEALS OGDEN INC,1049,OGDEN AVE
NY,11226,Kings,Brooklyn,-73.95782417,40.64478555,SAL CONVENIENT CORP,1067,FLATBUSH AVE
NY,10454,Bronx,Bronx,-73.92342442,40.81286295,MOODY GROCERY CORP,2660,3RD AVE
NY,10451,Bronx,Bronx,-73.92201618,40.8186621,MORRO DELI GROCERY CORP,602,MORRIS AVE #3
NY,11214,Kings,Brooklyn,-73.99404003,40.59611775,BAY 35 ST GROCERY INC,180,BAY 35TH ST
NY,10454,Bronx,Bronx,-73.91775382,40.8061708,DELI GROCERY 137A CORP,575,E 137TH ST
NY,11204,Kings,Brooklyn,-73.98806717,40.62143621,NO7 GROCERY INC,6102,18TH AVENUE
NY,11220,Kings,Brooklyn,-74.00177611,40.64318557,BEIBEI MARKET INC,4612,8TH AVENUE
NY,11372,Queens,Queens,-73.87381102,40.75097911,93 CANDY CITY STORE INC,93-05,37TH AVE UNIT CO 1D
NY,11209,Kings,Brooklyn,-74.02965817,40.62648949,SAL CANDY & LOTTO CORP,8123,3RD AVE
NY,11220,Kings,Brooklyn,-74.00751428,40.63766969,KUAN SING GROCERY INC,5606,8TH AVENUE
NY,11219,Kings,Brooklyn,-73.99786469,40.62118052,BARAKA HALAL MEATS INC,1537,"68TH ST, APT 4B"
NY,10305,Richmond,Staten Island,-74.07283998,40.59240884,SOUTH BEACH DELI CORP,125,OLYMPIA BLVD
NY,10467,Bronx,Bronx,-73.8663497,40.87128788,GLOBAL FRUIT MARKET CORP,722,BURKE AVE
NY,11361,Queens,Queens,-73.76730008,40.76080237,CAFENORTH FOOD CORP,215-05,NORTHERN BLVD STE 3
NY,11416,Queens,Queens,-73.86210569,40.67982048,DESHI BAZAR SUPERMARKET INC,75-05,101ST AVE
NY,11373,Queens,Queens,-73.88827558,40.74363401,RONY TRADERS INC,76-15,WOODSIDE AVENUE
NY,11433,Queens,Queens,-73.78416329,40.69685955,109 STOP 1 DELI INC,109-14,MERRICK BLVD
NY,11372,Queens,Queens,-73.87933821,40.74799842,FYZ NY INC,86-20,ROOSEVELT AVE.
NY,11215,Kings,Brooklyn,-73.9808382,40.66757042,305 GOOD DELI & GROCERY CORP,305,7TH AVE
NY,10003,New York,Manhattan,-73.98915372,40.73090529,HEALTHY CHOICE 48 CORP,48,3RD AVE
NY,10022,New York,Manhattan,-73.96603098,40.75861058,BHAKTI 1061 INC,1061,2ND AVE
NY,10305,Richmond,Staten Island,-74.06327388,40.59564296,OCEAN AVE DELI OF STATEN ISLAND INC,112,OCEAN AVE
NY,10466,Bronx,Bronx,-73.85195562,40.89151266,JP BXWOOD GROCERY CORP,884,E 233RD STREET
NY,11222,Kings,Brooklyn,-73.94489852,40.72312244,GREEN VALLEY MART CORP,162,DRIGGS AVE
NY,10033,New York,Manhattan,-73.93708056,40.84916766,GREEN LAND GROCERY CORP,4225,BROADWAY
NY,10467,Bronx,Bronx,-73.86177511,40.8789372,EIGHT BROTHERS DELI & GROCERY CORP,788,EAST 214TH STREET
NY,10034,New York,Manhattan,-73.91991484,40.86540667,D CHICHI DELI GROCERY CORP,534,W 207TH ST
NY,10455,Bronx,Bronx,-73.9079433,40.81130916,WALES AVE GROCERY CORP,481,WALES AVE
NY,11237,Kings,Brooklyn,-73.91886961,40.69897837,452 GOURMET DELI AND GRILL CORP,452,KNICKERBOCKER AVE
NY,10452,Bronx,Bronx,-73.92390772,40.84255337,LA MIA DELI INC,1398,OGDEN AVENUE
NY,10032,New York,Manhattan,-73.93872735,40.83770092,2236 LA UNION DELI GROCERY CORP,2108,AMSTERDAM AVE
NY,11239,Kings,Brooklyn,-73.88384986,40.64680941,J SUSHI TIME,1380,PENNSYLVANIA AVE
NY,11356,Queens,Queens,-73.84155134,40.78160172,20TH AVE DELI & CONVENIENCE INC,126-20,20TH AVE
NY,11208,Kings,Brooklyn,-73.87136048,40.67407813,LA FLOTA DELI BK CORP,1018,BELMONT AVENUE
NY,11354,Queens,Queens,-73.8310385,40.76809001,137TH GOURMET INC,31-52,137TH STREET
NY,10025,New York,Manhattan,-73.96976956,40.79541569,DUKE DELI & MARKET PLACE INC,200,W 98TH ST
NY,10467,Bronx,Bronx,-73.86218951,40.88431717,MONTER SEAFOOD CORP,3824,WHITE PLAINS RD
NY,11230,Kings,Brooklyn,-73.9653419,40.62457352,AVENUE J JUICE BAR DELI CORP,1348,CONEY ISLAND AVE
NY,11385,Queens,Queens,-73.8812119,40.70444832,7020 EMPRESARIO JOVEN CORP,70-20,CENTRAL AVENUE
NY,10458,Bronx,Bronx,-73.89106977,40.85518373,DELY GROCERY METRO LOS REYES INC,531,E 184TH ST
NY,10461,Bronx,Bronx,-73.85667631,40.85303855,NEILL GOURMET DELI 2 INC,1074,NEILL AVE
NY,10459,Bronx,Bronx,-73.88981928,40.82557038,MARCS DELI & GROCERY CORP,1126,WESTCHESTER AVE
NY,11420,Queens,Queens,-73.8205985,40.67620767,APNA SOHNA BAZAAR QUEENS INC,117-10,ROCKAWAY BLVD
NY,11234,Kings,Brooklyn,-73.9383111,40.62423472,BOTTLES OF SUNNAH NYC INC,1871,FLATBUSH AVE. STORE 1
NY,11372,Queens,Queens,-73.88584584,40.75567344,VARGAS ABRAHAM,81-11,NORTHERN BLVD
NY,11368,Queens,Queens,-73.86424031,40.74332673,TEXIS GROCERY INC,98-11,ALSTYNE AVE
NY,10472,Bronx,Bronx,-73.86908237,40.82961934,GT HARDWARE & CONVENIENCE CORP,1735,GLEASON AVENUE
NY,11370,Queens,Queens,-73.88761576,40.7592049,SINAPPLE ENTERPRISE INC,80-05,31ST AVE
NY,11375,Queens,Queens,-73.84950015,40.7332345,E&S CUSTOM KOSHER MEAT MARKET INC,63-71,108TH ST.
NY,10459,Bronx,Bronx,-73.88732726,40.82722338,WESTCHESTER AMIGO 99 INC,1255,WESTCHESTER AVE
NY,11223,Kings,Brooklyn,-73.96266623,40.60696423,NOSTRAND A&R PHARMACY INC,936,KINGS HWY
NY,11224,Kings,Brooklyn,-73.98565247,40.5752582,LONE STAR GOURMET MARKET INC,1901,SURF AVE.
NY,11233,Kings,Brooklyn,-73.91068578,40.6783987,2059 FULTON DELI CORP,2059,FULTON ST
NY,10457,Bronx,Bronx,-73.89546256,40.84665912,STAR ONE DELI GROCERY 1 CORP,541,E TREMONT AVE
NY,11233,Kings,Brooklyn,-73.90614002,40.67460786,GRACE AFRICAN CARIBBEAN AMERICAN MARKET,2447,DEAN STREET
NY,11385,Queens,Queens,-73.90573727,40.71252244,MUSE GARDENS LLC,58-02,METROPALITAN AVE
NY,11691,Queens,Queens,-73.78371277,40.59248684,FREEWAY SUPERMARKET AND DELI CORP,53-07,ROCKWAY BEACH BLVD
NY,11208,Kings,Brooklyn,-73.8788824,40.68163709,LOS TORREZ DELI CORP,3142,FULTON ST
NY,11233,Kings,Brooklyn,-73.92262202,40.67113469,AL GROCERY AND DELI CORP,1691,STERLING PLACE
NY,11368,Queens,Queens,-73.86218289,40.75055298,CUNA DE AZUCAR INC,39-12,104TH ST
NY,10033,New York,Manhattan,-73.93192434,40.84956634,WA STOP CONVENIENCE INC,344,AUDUBON AVE
NY,10310,Richmond,Staten Island,-74.11089415,40.63483221,CASTLETON FARM TO BAGEL LLC,857,CASTLETON AVE
NY,11233,Kings,Brooklyn,-73.92180747,40.67024462,VALDEZ AND DELI GROCERY INC,1661-A,SAINT JOHNS PLACE
NY,11205,Kings,Brooklyn,-73.95418584,40.69095249,ORGANIC FRESH DELI & JUICE BAR INC,554,DEKALB AVE
NY,10459,Bronx,Bronx,-73.89875422,40.81887073,NOVAX DELI CORPORATION,831,DAWSON ST
NY,10456,Bronx,Bronx,-73.91888126,40.83151822,NSR DELI GROCERY CORP,182-B,E 166 STREET
NY,11226,Kings,Brooklyn,-73.95313207,40.65537047,PROSPECT GARDEN DELI CORP,660,ROGERS AVE
NY,11203,Kings,Brooklyn,-73.92732478,40.65221615,ALEX FISH MARKET CORP,5302,CHURCH AVE
NY,11421,Queens,Queens,-73.86717146,40.69121283,KATTYS DELICATESSEN CORP,74-22,JAMAICA AVE
NY,10009,New York,Manhattan,-73.97579908,40.72425195,RIVERSIDE DELI 1 MART CORP,129,AVENUE D
NY,11213,Kings,Brooklyn,-73.93056866,40.67314082,MY DELI FOOD CENTER CORP,167,UTICA AVENUE
NY,11372,Queens,Queens,-73.88294731,40.7498898,SHAHBAZ DELI INC,74-03,37TH AVE
NY,10022,New York,Manhattan,-73.96549077,40.75862043,FARMER & DELICIOUS INC,301,E 56TH ST
NY,10031,New York,Manhattan,-73.9526279,40.81876339,1514 GOURMET DELI & MORE CORP,1514,AMSTERDAM AVE
NY,10455,Bronx,Bronx,-73.90517685,40.81258958,E149 DISCOUNT STORE CORP,833,E 149TH ST
NY,10029,New York,Manhattan,-73.9375217,40.7934236,1ST AVE CORNER STORE DELI GROC CO,2165,1ST AVE
NY,11435,Queens,Queens,-73.80824702,40.70633458,KABA FOOD MARKET INC,148-19,HILLSIDE AVE
NY,10003,New York,Manhattan,-73.99399896,40.7311557,8TH ST MARKET CORP,44,E 8TH STREET
NY,11361,Queens,Queens,-73.76827053,40.75867781,SATKAIVAL QUICKSTOP INC,45-61,BELL BLVD
NY,11215,Kings,Brooklyn,-73.99229534,40.6626336,TOWN MARKET & GRILL CORP,650,5TH AVENUE
NY,11366,Queens,Queens,-73.79278467,40.72564489,QUEENS KOSHER SUPERMARKET LLC,176-19,UNION TURNPIKE
NY,10460,Bronx,Bronx,-73.86498387,40.83782891,ALAND GOURMET DELI 2 INC,1851,ARCHER ST
NY,11367,Queens,Queens,-73.81399725,40.72812728,NATURAL FOODS TRADING NY INC,72-15,KISSENA BLVD
NY,11385,Queens,Queens,-73.92074372,40.68944257,TORTILLAS DON PEDRO CORP,16-83,PALMETTO ST.
NY,10310,Richmond,Staten Island,-74.12052412,40.63418659,LOS SISO GROCERY CORP,1138,CASTLETON AVE
NY,11368,Queens,Queens,-73.86128016,40.74934581,LINDO BEBE 88 INC,40-13,104TH STREET
NY,10310,Richmond,Staten Island,-74.1162118,40.63707093,WB MINI MART & GRILL CORP,718,HENDERSON AV
NY,11233,Kings,Brooklyn,-73.92876143,40.68072414,MALCOLMX GROUP INC,354,MALCOLM X BLVD
NY,11432,Queens,Queens,-73.80124436,40.7127407,CROWN DELI 2 CORPORATION,84-45,164TH ST
NY,10033,New York,Manhattan,-73.93494099,40.84712495,CALL SANTO DOMINGO GROCERY CORP,598,W 178TH ST
NY,11229,Kings,Brooklyn,-73.95533802,40.59500597,GRAVESEND DELI & GRILL INC,1507,GRAVESEND NECK RD
NY,10455,Bronx,Bronx,-73.89661616,40.81618579,FIRST HEALTH FRESH GOURMET INC,795,SOUTHERN BLVD
NY,10009,New York,Manhattan,-73.98315563,40.72221791,SZE SUPPLIES LLC,21,AVENUE B
NY,10309,Richmond,Staten Island,-74.23870234,40.52400145,NORTH SHORE CONVENIENCE CORP,4852,ARTHUR KILL RD
NY,11237,Kings,Brooklyn,-73.91076884,40.69923892,WYCKOFF ORGANIC SHOP AND GROCERY CORP,300,WYCKOFF AVENUE
NY,10458,Bronx,Bronx,-73.89427715,40.86307671,290 FAMILY DISCOUNT 99CENTS PLUS LLC,290,E KINGSBRIDGE ROAD
NY,11358,Queens,Queens,-73.80383883,40.76091568,CHOI AE KYEONG KR INC,4105,162 ST BSMT
NY,11356,Queens,Queens,-73.84565503,40.78485365,NEW FUZHOU NOODLES INC,1417,COLLEGE POINT BLVD
NY,11368,Queens,Queens,-73.86072745,40.74769399,ZAV GROCERY CORP,102-60,43RD AVE
NY,10459,Bronx,Bronx,-73.89144084,40.82301729,NEW HOPE GROCERY INC,944,ALDUS ST
NY,11220,Kings,Brooklyn,-74.00969055,40.63938962,TIAN YUAN VEG INC,673,56TH STREET
NY,11219,Kings,Brooklyn,-74.00343556,40.63428931,YOUJIAXING GROCERY INC,5701,FORT HAMILTON PKWY STORE 1
NY,11205,Kings,Brooklyn,-73.96149352,40.69815409,LEE AVE FISH CO INC,338,FLUSHING AVE
NY,10472,Bronx,Bronx,-73.87800256,40.82821089,LINO DELI GROCERY CORP,1160,BOYNTON AVE
NY,11368,Queens,Queens,-73.86367051,40.74662463,4307 W & M DELI GROCERY CORP,43-07,NATIONAL STREET
NY,11373,Queens,Queens,-73.87488264,40.73529829,LUS LICENSING LLC,88-01,QUEENS BLVD
NY,11223,Kings,Brooklyn,-73.971529,40.60884018,SHLOMS HEIMISH CORPORATION,430,AVENUE P
NY,10010,New York,Manhattan,-73.97995298,40.73884714,432 EMPIRE GOURMET DELI GROCERY CORP,432,2ND AVE
NY,11213,Kings,Brooklyn,-73.9254023,40.66890746,291 BUFFALO GRILL DELI CORP,291,BUFFALO AVE
NY,10467,Bronx,Bronx,-73.8661834,40.87850072,C&S AFRICAN-CARIBBEAN SUPERMARKET LLC,3535,WHITE PLAINS RD
NY,10468,Bronx,Bronx,-73.89875833,40.86136538,CHARLIES DELI & GRILL CORP,2434,CRESTON AVE
NY,11229,Kings,Brooklyn,-73.95431903,40.61027411,EAST 19 DELI AND JUICE BAR INC,1910,KINGS HWY
NY,10453,Bronx,Bronx,-73.91737344,40.85197467,JASON DELI & GROCERY CORP,218,W TREMONT AVE
NY,10460,Bronx,Bronx,-73.88333093,40.84528675,EL SABOR DELI GROCERY CORP,860,E 180TH STREET
NY,10002,New York,Manhattan,-73.99314962,40.72029003,GRAND LIBERTY CONVENIENCE INC,14,DELANCEY ST
NY,11434,Queens,Queens,-73.77930514,40.69149715,ABU MUSA DELI & GRILL CORP,114-02,MERRICK BLVD
NY,10457,Bronx,Bronx,-73.89858725,40.85210057,ACEMAK DELI & GROCERY INC,363,E 180TH STREET
NY,11226,Kings,Brooklyn,-73.96513261,40.64073211,BROOKLYNS FINEST DELI & GRILL CORP,1402,CORTELYOU RD
NY,10472,Bronx,Bronx,-73.87800817,40.83387018,PAYA GOURMET DELI CORP,1570,E 174TH ST
NY,11385,Queens,Queens,-73.89028212,40.70109593,DOLGEN NEW YORK LLC,71-24,MYRTLE AVE
NY,10459,Bronx,Bronx,-73.90177397,40.81983049,AA DELI & GRILL INC,839C,PROSPECT AVE
NY,11212,Kings,Brooklyn,-73.92341763,40.65633913,REMSEN FOOD CORP,967,LENOX RD
NY,11416,Queens,Queens,-73.84029321,40.68903932,IBB CONVENIENCE INC,95-01,104TH ST
NY,11235,Kings,Brooklyn,-73.96063102,40.58195242,GOURMET FLAMING GRILL & JUICE BAR CORP,193,NEPTUNE AVE
NY,11207,Kings,Brooklyn,-73.90589937,40.68231452,ABERDEEN ORGANIC DELI INC,1526,BUSHWICK AVENUE
NY,11373,Queens,Queens,-73.88355816,40.73737059,51ST J DELI & GROCERY CORP,80-06,51ST AVE
NY,11375,Queens,Queens,-73.83306768,40.71617774,MAMMA ANNA LUISA LLC,116-09,QUEENS BLVD
NY,11367,Queens,Queens,-73.81458776,40.73847226,FLUSHING EXPRESSWAY INC,154-02,HORACE HARDING EXPRESSWAY
NY,11206,Kings,Brooklyn,-73.93327207,40.70072264,54 NOLL LLC,54,NOLL STREET
NY,11215,Kings,Brooklyn,-73.98534582,40.67055517,402 NEW WAY GOURMET DELI CORP,402,5TH AVENUE
NY,10462,Bronx,Bronx,-73.852021,40.84061393,ALCANTARA 05 DELI GROCERY CORP,1736,ZEREGA AVE
NY,11416,Queens,Queens,-73.85349538,40.68201352,BJ GROCERY AND DELI CORP,86-02,101ST AVE
NY,11226,Kings,Brooklyn,-73.94980621,40.65157821,CAROLS FARM LLC,1424,NOSTRAND AVE
NY,10040,New York,Manhattan,-73.93064862,40.85385901,UPTOWN CHOPCHEESE DELI CORP,1561,SAINT NICHOLAS AVE
NY,11203,Kings,Brooklyn,-73.93441855,40.65144108,ADAM CONVENIENCE AND DELI CORP,4524,CHURCH AVE
NY,10031,New York,Manhattan,-73.95144814,40.8246319,LEAH MINI MARKET CORP,3484,BROADWAY
NY,10453,Bronx,Bronx,-73.91143949,40.84886673,1850 FOOD CORP,1850,JEROME AVENUE
NY,10009,New York,Manhattan,-73.98156541,40.72901266,NYC GRILL & DELI CORP,191,AVENUE A
NY,10027,New York,Manhattan,-73.9480689,40.81394024,273 CONVENIENCE CORP,273,W 131STREET  STORE #2
NY,10007,New York,Manhattan,-74.01185225,40.71179065,RCH USA HOLDING LLC,185,GREENWICH STREET
NY,10029,New York,Manhattan,-73.94705904,40.78459457,96 DELI & GRILL CORPORATION,1869,2ND AVE
NY,10457,Bronx,Bronx,-73.91043356,40.84040509,ORLANDINA DELI GROCERY CORP,261,EAST 172ND STREET
NY,11223,Kings,Brooklyn,-73.97305719,40.59688407,AVE U DELI AND CONVENIENCE INC,2271,MCDONALD AVE
NY,11101,Queens,Queens,-73.95769946,40.74568356,ICHIBAN NY SUSHI LLC,Apr-85,47TH RD
NY,11222,Kings,Brooklyn,-73.94114829,40.72350185,RJJ DELI GROCERY CORP,194,KINGSLAND AVENUE
NY,11212,Kings,Brooklyn,-73.90839695,40.66255019,250 SALAD BAR CORP,248,LIVONIA AVE
NY,10003,New York,Manhattan,-73.98185484,40.73265891,STUYTOWN MARKETPLACE INC,279,1ST AVE
NY,11209,Kings,Brooklyn,-74.02119145,40.63343109,GOURMET DELI GRILL HOT FOOD INC,6902,5TH AVE
NY,10028,New York,Manhattan,-73.95253142,40.77710739,CAROLINES DONUTS 2ND AVE LLC,1631,2ND AVENUE
NY,11234,Kings,Brooklyn,-73.92247211,40.63314188,56 DELI AND GRILL INC,5604,AVE H
NY,11221,Kings,Brooklyn,-73.93156602,40.69475322,BISCUIT DELI 2 INC,1064,BROADWAY
NY,11412,Queens,Queens,-73.75551797,40.69368532,196 LINDEN GROCERY CORP,196-19B,LINDEN BLVD
NY,11385,Queens,Queens,-73.89518261,40.70543923,BRIANA DELI INC,62-04,68TH AVE
NY,11691,Queens,Queens,-73.75459345,40.60617532,SNA DELI & GROCERY CORP,13-36,BEACH CHANNEL DR
NY,10452,Bronx,Bronx,-73.92142869,40.84068425,JB 170 DELI CORP,1346,EDWARD L GRANT HWY
NY,10034,New York,Manhattan,-73.92231868,40.86267816,224 NAGLE GROCERY CORP,224,NAGLE AVE
NY,11226,Kings,Brooklyn,-73.95282923,40.65053445,GREENZ GOURMET LLC,2602,CHURCH AVENUE
NY,10456,Bronx,Bronx,-73.908165,40.83527373,ECG DELI INC,1349,WEBSTER AVENUE
NY,11207,Kings,Brooklyn,-73.89758109,40.66253457,ZM DELI GROCERY STORE CORPORATION,510,RIVERDALE AVE
NY,11422,Queens,Queens,-73.74034438,40.65925431,TRIPLE STAR DELI INC,14520,243 RD ST
NY,11207,Kings,Brooklyn,-73.88043306,40.66268046,LINDEN BITES INC,2228 A,LINDEN BLVD
NY,11354,Queens,Queens,-73.82510336,40.76431434,SHAN HALAL MEAT & GROCERY INC,141-20,NORTHERN BLVD
NY,11378,Queens,Queens,-73.91309197,40.72224716,FRESH FIRST INC,57-45,RUST ST
NY,10453,Bronx,Bronx,-73.90319923,40.85843691,ANGELS & SON FISH MARKET LLC,12,E 183RD STREET
NY,10003,New York,Manhattan,-73.98545931,40.73597136,5 SENSES DELI,206,3RD AVE
NY,10002,New York,Manhattan,-73.99335003,40.71673761,CHOPCHEESE DELI 5 CORP,119,HESTER STREET SPACE D
NY,11234,Kings,Brooklyn,-73.9263679,40.61033442,SGL DELI CORP,4013,AVENUE T
NY,11226,Kings,Brooklyn,-73.9531951,40.65597271,DORIS MARKET CORP,636,ROGERS AVE
NY,11436,Queens,Queens,-73.78863211,40.67280315,BOLLA OPERATING CORP,149-20,ROCKAWAY BLVD
NY,10040,New York,Manhattan,-73.92792626,40.86459426,5B DELI & GROCERY CORP,100,THAYER ST.
NY,11375,Queens,Queens,-73.85027237,40.73246923,DOMEE SUSHI INC,105-35,64TH RD
NY,11385,Queens,Queens,-73.89703166,40.70636467,ROXANA GOURMET INC,66-78,FRESH POND RD
NY,10457,Bronx,Bronx,-73.89323926,40.84810303,MURAD 1 DELI GROCERY CORP,2026,LAFONTAINE AVENUE
NY,11355,Queens,Queens,-73.82938903,40.75762286,BO LUO INC,4120,MAIN STREET B1
NY,10458,Bronx,Bronx,-73.89435154,40.86271965,MI VIEJA DELI GROCERY & MORE CORP,314,EAST KINGSBRIDGE ROAD
NY,11423,Queens,Queens,-73.77952802,40.7133732,CEYLON EXPRESS INC,88-01,182ND PLACE
NY,10032,New York,Manhattan,-73.94244305,40.83695141,DWENDY DELI GROCERY CORP,3872,BROADWAY
NY,11230,Kings,Brooklyn,-73.96391086,40.63414783,AKTER SEREN,631,RUGBY RD
